year,sector,trq_value,total_value,trq_share
2019,Miscellaneous,1433279.8536363612,476009391.53251386,0.0030110327214803723
2019,Plastics / Rubbers,1326826.79530303,178430486.0118932,0.007436099205685013
2019,"Raw Hides, Skins, Leather, & Furs",200798.17878787854,24828605.188938536,0.008087372498771566
2019,Stone / Glass,965315.7593939332,128080996.09311794,0.007536760244213948
2019,Textiles,2497652.3621212062,87937849.30319993,0.028402472677146996
2019,Transportation,2099435.716666665,899565955.9487903,0.0023338318916841932
2019,Unknown,0.0,45.914,0.0
2019,Vegetable Products,1407135.8021212132,12614629.519973889,0.11154792932231321
2019,Wood & Wood Products,1082176.206818178,46852125.69250759,0.023097697080395982
2020,Chemicals & Allied Industries,10896911.155011656,965105401.624223,0.01129090266894446
2020,Foodstuffs,5211715.618996011,244882571.34967962,0.021282509368761696
2020,Footwear / Headgear,425555.6318181822,11000341.339610206,0.0386856751695363
2020,Machinery / Electrical,9399607.08727273,979123527.2901243,0.009600021677844465
2020,Metals,5634353.34666667,184546834.95159513,0.03053075035475145
2020,Mineral Products,1306898.05,396621485.6442971,0.00329507628129876
2020,Miscellaneous,3837871.920000001,477299863.1564399,0.00804079828269739
2020,Plastics / Rubbers,2950311.5072727283,134616821.64283848,0.021916365809767895
2020,"Raw Hides, Skins, Leather, & Furs",521556.0363636363,20955106.846172012,0.02488920911700872
2020,Stone / Glass,2302970.037878792,224570116.59091178,0.010255015550773383
2020,Textiles,6600646.190909099,105718015.126326,0.06243634240599169
2020,Transportation,4290742.25909091,674398714.8986415,0.0063623227095499215
2020,Unknown,0.0,40.46,0.0
2020,Vegetable Products,2538272.8527272735,11494332.378787303,0.22082821072858788
2020,Wood & Wood Products,2491510.480303034,48324508.8030307,0.05155790595737577
2021,Chemicals & Allied Industries,8083282.095279719,89539649.88625167,0.09027600739503074
2021,Foodstuffs,9438479.623115204,49948119.506212324,0.18896566510259286
2021,Footwear / Headgear,358262.2954545454,4791808.772930589,0.0747655660798497
2021,Machinery / Electrical,5374718.961818178,558333406069022.6,9.626361065620604e-09
2021,Metals,3912652.9889393845,50792511.23313623,0.07703208394206805
2021,Mineral Products,893131.925,10590100.97651866,0.08433648810151421
2021,Miscellaneous,2456582.6699999967,30160536.15030201,0.08145023210986246
2021,Plastics / Rubbers,2622985.4586363607,25427446.368086368,0.1031556775566906
2021,"Raw Hides, Skins, Leather, & Furs",547314.3090909088,6132192.327829734,0.08925263263629743
2021,Stone / Glass,1740800.8836363524,19700607.235037267,0.08836280338305315
2021,Textiles,4994863.739393944,59640554.71755123,0.08374945141018345
2021,Transportation,1185119.7772727257,713333353563134.1,1.6613828182195546e-09
2021,Unknown,0.0,6100.0,0.0
2021,Vegetable Products,2177141.248181817,19464010.22250795,0.11185471150565862
2021,Wood & Wood Products,1476428.1159090812,21233388.795203127,0.06953332462139175
2022,Chemicals & Allied Industries,14887310.29918415,35663170.3858013,0.4174421437616013
2022,Foodstuffs,7267376.749703622,14236161.615304235,0.5104870923838773
2022,Footwear / Headgear,643897.7590909092,1579887.4210614937,0.40755926688642635
2022,Machinery / Electrical,12853239.536363635,31443196.144371755,0.4087764957909449
2022,Metals,7874218.920454542,20020287.250103056,0.3933119850922223
2022,Mineral Products,2041995.8,4784605.820536167,0.4267845412124613
2022,Miscellaneous,5581352.379999998,13165299.009318398,0.42394421699419943
2022,Plastics / Rubbers,3881229.172727271,9090607.528200224,0.42694937172099917
2022,"Raw Hides, Skins, Leather, & Furs",1007321.2818181815,2263240.351987554,0.44507923382223297
2022,Stone / Glass,3987341.2378787845,9333762.006005103,0.42719551187542937
2022,Textiles,9174298.0969697,24940075.793181837,0.36785365742464127
2022,Transportation,4351137.695454544,10342978.82683895,0.42068515930476397
2022,Unknown,0.0,35.0,0.0
2022,Vegetable Products,3634074.82030303,9024560.70281672,0.4026871711515856
2022,Wood & Wood Products,4222200.060606058,9894070.764796238,0.42674043485002416
2023,Chemicals & Allied Industries,2435045.0780885792,12269864.051232396,0.19845738045027495
2023,Foodstuffs,1064325.0474825276,7256791.426297666,0.14666606561483253
2023,Footwear / Headgear,131880.622727273,802454.7044385041,0.16434650080287447
2023,Machinery / Electrical,2050632.9909090938,10677074.579711573,0.1920594424624211
2023,Metals,1348521.2436363702,7703088.978806606,0.17506239994715583
2023,Mineral Products,402244.0,1777047.6622725455,0.2263552118155331
2023,Miscellaneous,970551.6100000025,4864131.997650235,0.1995323339228575
2023,Plastics / Rubbers,1022867.1318181843,3559252.2873118,0.2873825874789916
2023,"Raw Hides, Skins, Leather, & Furs",198732.95454545476,975058.3619786107,0.20381647119274102
2023,Stone / Glass,646202.2996969771,3267962.4787021563,0.1977385921375728
2023,Textiles,1951748.9636363683,9350842.425922254,0.208724398801306
2023,Transportation,583497.213636365,133333336264067.42,4.376229006081011e-09
2023,Unknown,0.0,35.0,0.0
2023,Vegetable Products,620249.0224242433,3037309.7127808044,0.20421000196795053
2023,Wood & Wood Products,955026.0348484912,3924514.192802108,0.24334885489778327
2024,Chemicals & Allied Industries,30903.40699300599,6362437.798429372,0.004857164497645036
2024,Foodstuffs,233884.26668997083,4086825.923928416,0.057228830159017925
2024,Footwear / Headgear,6840.38636363614,457131.527121211,0.01496371603751227
2024,Machinery / Electrical,22907.84545454303,5805799.936954531,0.003945682886647914
2024,Metals,25491.02681817574,4163095.300454514,0.0061230947116182296
2024,Mineral Products,1442.5,917610.6777272727,0.0015720174525134852
2024,Miscellaneous,26944.869999998202,2647978.7276515057,0.010175636880548367
2024,Plastics / Rubbers,185009.89090909,2010400.9550923042,0.09202636441276242
2024,"Raw Hides, Skins, Leather, & Furs",7801.72727272725,507362.1111363635,0.015377039596538541
2024,Stone / Glass,48630.48818180998,1800796.1499999585,0.027004993420166466
2024,Textiles,22886.24848484696,4933814.420148173,0.0046386520723978985
2024,Transportation,31691.3318181812,666666668344032.8,4.753699760766638e-11
2024,Unknown,0.0,35.0,0.0
2024,Vegetable Products,174678.11454545349,1679408.6152456244,0.1040116818264063
2024,Wood & Wood Products,13894.4590909014,2045402.023688749,0.006793021093155883
2025,Chemicals & Allied Industries,23945.71923076923,164818.88030182463,0.14528504978870518
2025,Foodstuffs,91027.1358974359,492501.5127693561,0.18482610415871945
2025,Footwear / Headgear,4726.45,23949.958333333332,0.1973468986550081
2025,Machinery / Electrical,21076.8,125445.02583333333,0.16801622750672238
2025,Metals,23002.8,147163.07333333333,0.1563082333018233
2025,Mineral Products,1403.9,12792.2,0.10974656431262801
2025,Miscellaneous,24867.35,112823.11583333333,0.220410062391248
2025,Plastics / Rubbers,40821.8,137146.82317927125,0.2976503505782256
2025,"Raw Hides, Skins, Leather, & Furs",5839.2,18736.6,0.31164672352507927
2025,Stone / Glass,44150.45,118936.14083333334,0.37121138865493003
2025,Textiles,19569.833333333332,223722.39000333333,0.08747373623642118
2025,Transportation,29736.65,272020.70574675326,0.10931759741732427
2025,Unknown,0.0,0.0,0.0
2025,Vegetable Products,166853.55,324359.81491704355,0.514408821088622
2025,Wood & Wood Products,11809.95,52593.07752333333,0.22455331682692314
